PerNo,PerStatus,sex,だ摸,戮单,紅跋絏,恨瞶糷,戈菌1,戈菌2,戈菌3,戈菌4,戈菌5,盡计,盡羆计,讽玡盡à︹,疭盡ゑ,翴,癡絤计A,癡絤计B,癡絤计C,ネ玻羆肂,篴臕计,琌ど綞,ど綞硉,る叫安计A,叫安计A,る叫安计B,叫安计B,畉计A,畉计B,畉栋い,罿单A,罿单B,罿单C,闹糷,盉猵,戈糷A,戈糷B,戈糷C,ヴ戮玡キА计,拨穨╰摸,膊妮秖,硄对Θセ,耴妮场,PerStatus,sex,だ摸,戮单,紅跋絏,恨瞶糷,戈菌1,戈菌2,戈菌3,戈菌4,戈菌5,盡计,盡羆计,讽玡盡à︹,疭盡ゑ,翴,癡絤计A,癡絤计B,癡絤计C,ネ玻羆肂,篴臕计,琌ど綞,ど綞硉,る叫安计A,叫安计A,る叫安计B,叫安计B,畉计A,畉计B,畉栋い,罿单A,罿单B,罿单C,闹糷,盉猵,戈糷A,戈糷B,戈糷C,ヴ戮玡キА计,拨穨╰摸,膊妮秖,硄对Θセ,耴妮场,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B
1596.0,1.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,3.0,12.0,1.0,7.0,5.0,4.0,2.0,8.0,2.0,9.0,8142.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,11.0,1.0,6.0,4.0,4.0,2.0,8.0,2.0,9.0,8142.0,0,1,0,3,0,0,0,0,3,0,0,0,0,4,0,0,1,0,2,0,0,2,0,3,0,0,1,0,15,0,0,0,0,0,0,0,1,0,0,0
6905.0,1.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,12.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,10.0,4.0,9.0,1.0,5.0,1.0,7.0,2.0,5.0,2.0,6.0,20208.0,0.0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,7.0,5.0,4.0,9.0,1.0,5.0,1.0,7.0,2.0,5.0,2.0,6.0,20208.0,1,0,0,2,0,0,1,0,1,0,1,0,0,2,0,2,1,0,7,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,3,0
5863.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,15.0,1.0,4.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,9.0,1.0,1.0,7.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,20037.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,4.0,6.0,2.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,20037.0,6,2,0,5,0,1,1,14,0,0,0,0,0,0,0,0,1,1,2,0,3,0,3,4,0,0,1,0,3,0,1,0,0,3,0,11,2,0,3,0
1800.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,3.0,0.0,3.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,11.0,14067.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,6.0,2.0,0.0,1.0,8.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,11.0,14067.0,1,0,0,6,0,0,3,0,5,0,3,2,1,4,0,7,4,0,0,0,1,1,0,2,0,5,1,0,1,0,6,2,0,1,0,3,1,0,3,0
893.0,1.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,8.0,4.0,7.0,0.0,0.0,3.0,0.0,2.0,10.0,5.0,2.0,12.0,1.0,7.0,6.0,1.0,2.0,6.0,0.0,8.0,14067.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,7.0,1.0,6.0,0.0,0.0,3.0,0.0,2.0,10.0,2.0,2.0,12.0,1.0,7.0,6.0,1.0,2.0,6.0,0.0,8.0,14067.0,0,2,0,4,0,2,3,0,2,0,2,5,0,2,0,0,4,0,4,0,0,1,0,5,0,2,4,0,7,0,5,4,0,5,0,3,5,0,2,0
3756.0,1.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,22.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,8.0,1.0,1.0,4.0,1.0,2.0,7.0,8.0,5.0,8.0,1.0,5.0,4.0,3.0,3.0,9.0,2.0,8.0,4045.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,3.0,5.0,0.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,7.0,0.0,0.0,3.0,0.0,2.0,7.0,5.0,5.0,8.0,1.0,5.0,3.0,3.0,3.0,9.0,2.0,8.0,4045.0,0,3,0,6,0,0,2,0,7,0,0,4,0,8,0,0,6,1,2,2,0,2,0,3,0,0,3,0,2,0,0,5,0,3,0,0,4,0,4,0
1122.0,1.0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,4.0,8.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,8.0,8181.0,0.0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,0.0,6.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,2.0,1.0,5.0,2.0,9.0,4.0,7.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,8.0,8181.0,0,2,0,2,0,0,4,0,3,0,0,5,0,2,0,1,5,1,2,0,0,1,0,10,0,0,1,0,3,0,0,4,0,5,0,0,3,1,3,0
7080.0,1.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,6.0,7.0,3.0,4.0,1.0,1.0,0.0,10.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,8.0,8012.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,8.0,8012.0,0,1,1,1,0,0,1,0,3,0,0,1,0,1,4,0,1,0,6,5,0,0,0,4,0,0,2,0,3,0,0,1,0,2,0,0,1,0,5,0
1529.0,1.0,1.0,1.0,3.0,20.0,4.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,7.0,8.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,5.0,1.0,8.0,20019.0,0.0,1.0,1.0,3.0,20.0,4.0,0.0,1.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,5.0,1.0,8.0,20019.0,3,1,0,2,0,13,1,0,3,0,10,0,0,2,0,11,1,0,4,0,2,1,0,4,0,1,0,0,6,0,1,0,0,8,0,0,1,0,3,0
144.0,1.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,5.0,0.0,1.0,4.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,5.0,8.0,1.0,4.0,4.0,0.0,0.0,6.0,0.0,8.0,20123.0,0.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0,6.0,0.0,8.0,20123.0,0,1,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,5,0,0,0,0,7,0,2,0,0,1,0,0,0,0,2,0,0,0,0,6,0
3438.0,1.0,0.0,1.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,4.0,12.0,1.0,6.0,6.0,1.0,2.0,8.0,1.0,8.0,8074.0,0.0,0.0,1.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,1.0,1.0,6.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,5.0,12.0,1.0,6.0,6.0,1.0,2.0,8.0,1.0,8.0,8074.0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,3,0,0,1,0,1,0,0,1,1,0,0,0,1,0,9,0,0,1,0,3,0
2359.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,8.0,2058.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,1.0,1.0,6.0,0.0,0.0,2.0,6.0,2.0,0.0,1.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,8.0,2058.0,0,1,0,10,0,0,0,0,9,0,0,1,0,4,0,0,1,0,4,0,0,1,0,5,0,0,1,0,2,0,0,1,0,3,0,0,2,0,4,0
4225.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,9.0,1.0,2.0,1.0,1.0,0.0,5.0,0.0,8.0,20089.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,14.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,7.0,2.0,8.0,1.0,2.0,1.0,1.0,0.0,5.0,0.0,8.0,20089.0,0,1,0,3,0,6,1,0,0,0,5,1,0,5,0,0,1,0,2,0,4,3,0,1,0,0,1,0,1,0,0,1,0,3,0,0,1,0,1,0
436.0,1.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,8.0,2.0,10.0,8145.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,8.0,0.0,10.0,8145.0,0,0,0,4,0,0,1,0,4,0,0,1,0,4,0,5,2,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,1,0,2,0
4562.0,1.0,1.0,2.0,2.0,10.0,4.0,0.0,0.0,0.0,1.0,1.0,22.0,2.0,5.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,8.0,0.0,0.0,1.0,0.0,1.0,4.0,9.0,2.0,9.0,1.0,5.0,5.0,0.0,0.0,6.0,2.0,8.0,10155.0,0.0,1.0,2.0,2.0,10.0,3.0,0.0,0.0,0.0,1.0,1.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,8.0,1.0,5.0,5.0,0.0,0.0,6.0,2.0,8.0,10155.0,0,1,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,8,0,0,0,0,2,0,0,0,0,3,0,0,0,0,9,0,0,0,0,2,0
5403.0,1.0,1.0,1.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,3.0,16.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,6.0,0.0,3.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,2.0,1.0,9.0,3.0,8.0,4045.0,0.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,11.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,6.0,0.0,4.0,10.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,9.0,2.0,8.0,4045.0,5,7,0,3,0,0,6,0,5,0,0,8,0,8,0,0,9,0,2,0,0,7,0,1,0,2,6,0,2,0,4,7,0,1,0,6,8,0,2,0
3857.0,1.0,1.0,1.0,3.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,5.0,2.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,9.0,6.0,0.0,0.0,10.0,0.0,12.0,7.0,1.0,2.0,12.0,1.0,8.0,7.0,1.0,1.0,9.0,1.0,8.0,13034.0,0.0,1.0,1.0,3.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,12.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,6.0,7.0,0.0,0.0,9.0,1.0,4.0,7.0,1.0,5.0,11.0,1.0,8.0,7.0,1.0,1.0,9.0,2.0,8.0,13034.0,4,12,0,0,0,5,13,0,0,0,8,13,0,0,0,4,12,0,8,0,5,10,2,0,0,7,12,0,0,0,8,9,1,6,0,7,12,0,11,0
717.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,7.0,0.0,8.0,14195.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,1.0,6.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,1.0,7.0,1.0,5.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,7.0,0.0,8.0,14195.0,1,2,1,3,0,0,2,0,2,0,1,3,2,2,0,2,2,0,3,0,3,2,0,6,0,2,4,2,1,0,0,4,0,2,0,3,5,0,0,0
5257.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,5.0,2.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,8.0,2058.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,10.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,8.0,2058.0,0,1,0,5,0,0,1,0,4,0,0,1,0,5,0,0,1,0,5,2,0,0,0,3,2,0,1,0,2,0,0,1,0,1,0,1,1,3,2,0
2526.0,1.0,0.0,2.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,11.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,4.0,6.0,8.0,2.0,11.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,9.0,17047.0,0.0,0.0,2.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,2.0,11.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,6.0,17112.0,0,1,0,3,0,0,1,0,3,0,0,2,0,1,0,0,2,0,11,0,0,1,0,1,0,1,0,0,3,0,1,0,0,2,0,0,0,0,3,0
7331.0,1.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,5.0,7.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,7.0,1.0,10.0,14195.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,5.0,0.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,5.0,10.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,7.0,1.0,10.0,14195.0,0,1,0,2,0,4,3,0,0,0,1,1,0,0,0,1,1,0,8,0,1,1,0,0,0,4,2,0,0,0,1,1,0,0,0,3,1,0,0,0
2823.0,1.0,1.0,1.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,8.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,8.0,19039.0,0.0,1.0,1.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,8.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,8.0,19039.0,6,0,0,3,0,2,0,0,3,0,4,0,0,2,0,9,0,0,2,0,13,0,0,4,0,10,0,0,2,0,11,0,0,4,0,6,0,0,7,0
6923.0,1.0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,1.0,5.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,6.0,6.0,0.0,0.0,3.0,1.0,2.0,2.0,10.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,7.0,3.0,8.0,8194.0,0.0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,1.0,3.0,5.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,7.0,3.0,8.0,8194.0,0,1,0,0,0,0,2,0,1,0,0,6,0,2,0,0,3,1,6,0,0,3,0,4,0,0,4,0,2,0,0,2,0,3,0,0,3,0,9,0
4381.0,1.0,1.0,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,10155.0,0.0,1.0,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,10155.0,13,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,5,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,4,0,0,0,0
1151.0,1.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,0.0,6.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,7.0,11.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,2.0,9.0,1.0,4.0,3.0,2.0,1.0,8.0,1.0,8.0,8157.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,5.0,9.0,1.0,4.0,3.0,2.0,1.0,8.0,1.0,8.0,8157.0,0,1,0,6,0,0,1,0,3,0,0,1,0,3,0,0,1,0,6,0,0,1,0,13,0,0,0,0,7,0,0,0,0,5,0,0,1,0,5,0
5433.0,1.0,1.0,1.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,5.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,11.0,0.0,0.0,2.0,0.0,2.0,5.0,10.0,2.0,6.0,1.0,4.0,4.0,1.0,1.0,6.0,3.0,8.0,4125.0,0.0,1.0,1.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,4.0,0.0,4.0,5.0,4.0,2.0,6.0,1.0,4.0,3.0,1.0,1.0,6.0,3.0,8.0,4125.0,0,3,0,5,0,0,2,0,10,0,0,2,0,8,0,0,2,0,9,0,0,3,0,4,0,2,6,0,1,0,0,5,0,5,0,0,4,0,4,0
3799.0,1.0,1.0,1.0,4.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,4.0,2.0,8.0,1.0,3.0,3.0,2.0,0.0,4.0,3.0,8.0,10155.0,0.0,1.0,1.0,4.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,3.0,13.0,3.0,0.0,1.0,2.0,6.0,0.0,0.0,3.0,0.0,3.0,5.0,6.0,5.0,8.0,1.0,3.0,3.0,2.0,0.0,4.0,3.0,8.0,10155.0,5,5,0,3,0,1,1,0,5,0,2,0,0,6,0,1,0,0,3,0,2,2,0,3,0,0,0,0,2,0,3,2,0,3,0,6,7,0,2,0
7677.0,1.0,1.0,1.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,2.0,21.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,6.0,1.0,3.0,2.0,3.0,1.0,6.0,0.0,8.0,10008.0,0.0,1.0,1.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0,6.0,0.0,2.0,5.0,18.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,5.0,6.0,1.0,3.0,1.0,3.0,1.0,6.0,1.0,8.0,10011.0,0,1,0,2,0,0,1,0,2,0,0,0,0,2,0,0,0,0,4,0,0,1,0,2,0,0,1,2,2,0,0,0,0,0,0,0,1,0,4,0
3073.0,1.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,10.0,6.0,0.0,3.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,5.0,9.0,2.0,5.0,2.0,5.0,5.0,6.0,0.0,8.0,19138.0,0.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,11.0,2.0,0.0,3.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,4.0,9.0,2.0,4.0,2.0,5.0,5.0,6.0,0.0,8.0,19138.0,0,0,0,6,0,0,0,0,3,0,0,0,0,1,0,0,1,0,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5,0
5761.0,1.0,1.0,2.0,3.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,7.0,1.0,4.0,2.0,3.0,1.0,9.0,0.0,6.0,10005.0,0.0,1.0,2.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,2.0,7.0,1.0,3.0,2.0,3.0,1.0,9.0,0.0,6.0,10005.0,0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,5,0,0,2,0,6,0,0,2,1,3,0
