PerNo,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B
1800.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,3.0,0.0,3.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,11.0,14067.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,6.0,2.0,0.0,1.0,8.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,11.0,14067.0,1,0,0,6,0,0,3,0,5,0,3,2,1,4,0,7,4,0,0,0,1,1,0,2,0,5,1,0,1,0,6,2,0,1,0,3,1,0,3,0
1929.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0,7.0,10.0,3.0,2.0,0.0,0.0,0.0,10.0,7.0,2.0,8.0,2.0,3.0,3.0,0.0,0.0,6.0,2.0,8.0,20071.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,2.0,8.0,2.0,3.0,3.0,0.0,0.0,6.0,2.0,8.0,20071.0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,5,0,1,0,3,0,1,1,0,3,0,0,1,0,6,0,0,0,0,10,0
6634.0,1.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,0.0,7.0,10.0,2.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,5.0,0.0,11.0,20208.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,10.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,5.0,0.0,9.0,20208.0,0,2,0,3,0,4,2,0,10,0,2,2,0,2,0,5,2,0,3,0,0,0,0,1,0,2,2,0,1,0,1,1,0,2,0,2,1,0,2,0
5738.0,1.0,0.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,10.0,2.0,8.0,0.0,0.0,0.0,1.0,2.0,5.0,8.0,1.0,4.0,4.0,1.0,1.0,6.0,2.0,10.0,20069.0,0.0,0.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,7.0,1.0,4.0,4.0,1.0,1.0,6.0,2.0,10.0,20069.0,0,0,0,15,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,4,0,0,0,9,0,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0
3438.0,1.0,0.0,1.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,4.0,12.0,1.0,6.0,6.0,1.0,2.0,8.0,1.0,8.0,8074.0,0.0,0.0,1.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,1.0,1.0,6.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,5.0,12.0,1.0,6.0,6.0,1.0,2.0,8.0,1.0,8.0,8074.0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,3,0,0,1,0,1,0,0,1,1,0,0,0,1,0,9,0,0,1,0,3,0
591.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,14077.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,5.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,0.0,2.0,1.0,9.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,14077.0,0,1,0,2,0,0,1,0,2,0,0,1,0,4,0,0,1,0,6,0,0,1,0,2,0,0,2,0,1,0,0,1,0,1,0,0,2,0,3,0
8453.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,11.0,1.0,6.0,6.0,1.0,1.0,8.0,0.0,8.0,8012.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,2.0,11.0,1.0,6.0,5.0,1.0,1.0,8.0,0.0,8.0,8012.0,1,0,0,3,0,3,0,0,2,0,4,1,0,1,0,1,0,0,11,0,0,1,0,1,0,3,0,0,1,0,3,0,0,3,0,2,0,0,6,0
2350.0,1.0,0.0,1.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,3.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,9.0,0.0,8.0,20134.0,0.0,0.0,1.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,9.0,0.0,8.0,20134.0,0,3,0,1,0,0,2,0,1,0,0,2,0,7,0,0,3,0,2,0,0,0,0,1,0,0,1,0,4,0,0,1,0,4,0,0,2,0,1,0
7711.0,1.0,1.0,1.0,3.0,19.0,4.0,0.0,1.0,0.0,0.0,1.0,23.0,3.0,1.0,5.0,6.0,0.0,0.0,3.0,8.0,5.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,6.0,1.0,2.0,2.0,0.0,0.0,8.0,1.0,8.0,19043.0,0.0,1.0,1.0,3.0,19.0,4.0,0.0,1.0,0.0,0.0,1.0,23.0,3.0,1.0,4.0,6.0,0.0,0.0,2.0,13.0,5.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,8.0,1.0,8.0,19043.0,0,1,0,4,0,0,1,0,4,0,0,1,0,4,0,0,1,0,4,0,3,0,0,2,0,0,1,0,1,0,0,1,0,2,0,0,1,0,4,0
3252.0,1.0,1.0,1.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,3.0,9.0,3.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,10.0,1.0,4.0,2.0,5.0,3.0,8.0,1.0,6.0,10155.0,0.0,1.0,1.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,3.0,10.0,4.0,9.0,1.0,4.0,1.0,5.0,3.0,8.0,0.0,6.0,10008.0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,1,0,1,0,0,1,1,1,0,0,1,0,6,0,0,0,1,1,0
8396.0,1.0,1.0,1.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,7.0,3.0,2.0,0.0,0.0,0.0,9.0,7.0,2.0,5.0,2.0,2.0,1.0,3.0,0.0,5.0,0.0,8.0,19039.0,0.0,1.0,1.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,0.0,5.0,0.0,8.0,19039.0,2,0,0,3,0,1,0,0,3,0,0,0,0,2,0,0,0,0,2,5,1,0,0,4,0,0,0,0,9,0,0,0,0,3,0,1,0,0,1,0
4884.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,6.0,2.0,2.0,2.0,1.0,1.0,6.0,0.0,8.0,20127.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,6.0,0.0,8.0,20127.0,0,1,0,3,0,0,1,0,1,0,0,2,0,4,0,0,0,0,3,0,0,0,0,8,0,0,0,0,6,0,0,0,0,6,0,2,1,0,3,0
6856.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,2.0,5.0,2.0,3.0,3.0,0.0,0.0,6.0,0.0,8.0,20208.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,2.0,5.0,2.0,3.0,3.0,0.0,0.0,6.0,0.0,8.0,20208.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,6,0
8055.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,1.0,5.0,0.0,11.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,8.0,2.0,9.0,2180.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,23.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,2.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,8.0,2.0,9.0,2180.0,0,0,0,4,0,1,1,0,1,0,0,1,0,3,0,0,1,0,2,0,0,1,0,4,0,1,1,0,4,0,0,1,0,3,0,0,0,1,7,0
5626.0,1.0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,1.0,5.0,0.0,2.0,1.0,40.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,3.0,1.0,2.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,14.0,16178.0,0.0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,1.0,3.0,5.0,1.0,2.0,1.0,18.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,3.0,3.0,2.0,5.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,14.0,16178.0,2,3,0,2,0,2,3,2,2,0,1,5,0,13,0,2,5,0,2,0,4,4,1,1,0,0,3,0,1,0,2,1,8,1,0,1,3,1,2,0
6986.0,1.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,7.0,2.0,1.0,1.0,1.0,0.0,5.0,7.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,7.0,0.0,12.0,8194.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0,0.0,12.0,8194.0,0,0,0,3,0,0,0,0,3,0,0,1,0,2,0,0,1,1,2,3,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,3,0
144.0,1.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,5.0,0.0,1.0,4.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,5.0,8.0,1.0,4.0,4.0,0.0,0.0,6.0,0.0,8.0,20123.0,0.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0,6.0,0.0,8.0,20123.0,0,1,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,5,0,0,0,0,7,0,2,0,0,1,0,0,0,0,2,0,0,0,0,6,0
454.0,1.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,5.0,1.0,8.0,4125.0,0.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,15.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,10.0,1.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,5.0,1.0,8.0,4125.0,1,2,0,3,0,0,2,0,4,0,5,1,2,2,0,3,1,0,8,0,2,2,0,2,0,0,1,0,2,0,0,2,0,3,0,1,2,1,2,0
2270.0,1.0,0.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,5.0,0.0,5.0,1.0,36.0,0.0,0.0,2.0,1.0,11.0,1.0,1.0,1.0,1.0,0.0,6.0,5.0,5.0,10.0,1.0,5.0,4.0,1.0,1.0,6.0,1.0,8.0,16070.0,0.0,0.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,5.0,1.0,5.0,0.0,1.0,1.0,52.0,1.0,0.0,2.0,1.0,10.0,8.0,8.0,1.0,1.0,0.0,6.0,3.0,5.0,10.0,1.0,4.0,4.0,1.0,1.0,6.0,1.0,8.0,16070.0,0,1,1,15,0,0,1,1,4,0,0,0,1,8,0,0,1,2,1,2,0,1,0,4,0,0,1,1,7,0,0,0,1,4,3,0,0,0,1,15
3048.0,1.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,3.0,6.0,0.0,0.0,1.0,12.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,1.0,10.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,8.0,13034.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,4.0,6.0,0.0,0.0,1.0,13.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,3.0,0.0,2.0,10.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,8.0,13034.0,0,1,0,2,0,0,2,0,1,0,0,2,0,3,0,0,3,0,2,0,0,2,0,1,0,0,3,0,5,0,0,4,0,5,0,0,2,0,5,0
5149.0,1.0,1.0,1.0,4.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,22.0,3.0,5.0,0.0,6.0,2.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,8.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,3.0,2.0,2.0,1.0,9.0,2.0,8.0,13159.0,0.0,1.0,1.0,4.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,22.0,4.0,5.0,1.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,2.0,6.0,8.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,4.0,6.0,1.0,3.0,2.0,2.0,1.0,9.0,2.0,8.0,13151.0,0,2,2,4,0,0,3,0,4,0,0,4,0,4,0,0,3,2,2,0,0,4,0,7,0,0,4,3,4,0,2,6,2,4,0,0,6,0,10,0
6839.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,1.0,7.0,2.0,9.0,2.0,8.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,9.0,14048.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,4.0,0.0,4.0,2.0,8.0,5.0,7.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,9.0,14048.0,0,1,0,4,0,0,3,2,1,0,0,3,0,6,0,0,3,0,0,0,0,5,0,7,0,0,7,0,0,0,0,3,0,6,0,0,3,0,3,0
2328.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,1.0,6.0,0.0,0.0,1.0,11.0,1.0,0.0,1.0,5.0,8.0,0.0,0.0,2.0,1.0,1.0,10.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,8.0,4125.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,12.0,0.0,1.0,1.0,5.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,6.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,8.0,4125.0,0,2,0,2,0,0,1,2,3,0,0,2,0,3,0,0,2,0,5,0,0,1,0,5,0,0,1,0,6,0,0,1,0,7,0,0,1,0,8,0
2950.0,1.0,1.0,1.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,9.0,1.0,3.0,2.0,2.0,2.0,8.0,2.0,9.0,8162.0,0.0,1.0,1.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,1.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,9.0,1.0,3.0,2.0,2.0,2.0,8.0,3.0,9.0,8162.0,0,4,0,6,0,0,4,0,3,0,0,5,0,7,0,0,3,0,2,0,0,2,0,2,0,0,1,0,2,0,0,2,0,3,0,0,3,0,3,0
4584.0,1.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,12.0,6.0,8.0,0.0,7.0,3.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,8.0,13084.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,9.0,6.0,3.0,0.0,5.0,0.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,9.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,13084.0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,4,0,1,2,0,2,0,1,1,0,1,0,0,1,0,5,0,0,1,0,7,0
6899.0,1.0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,1.0,5.0,1.0,0.0,3.0,54.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,9.0,16178.0,0.0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,5.0,1.0,0.0,2.0,27.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,9.0,16178.0,0,1,0,4,0,0,1,0,4,0,0,1,0,5,0,0,4,0,5,0,0,1,0,1,0,0,1,0,3,0,0,1,0,2,0,0,1,0,3,0
8004.0,1.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,6.0,2.0,0.0,2.0,17.0,2.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,1.0,3.0,1.0,10.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,8.0,13034.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,0.0,6.0,1.0,0.0,3.0,15.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,13034.0,0,2,0,2,0,1,3,0,3,0,1,3,0,2,0,2,3,1,3,0,0,1,0,3,0,0,2,0,7,0,1,2,0,2,0,0,4,0,6,0
7337.0,1.0,1.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,3.0,6.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,2.0,7.0,1.0,3.0,2.0,3.0,1.0,8.0,0.0,6.0,10008.0,0.0,1.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,6.0,1.0,3.0,1.0,3.0,1.0,8.0,0.0,6.0,10155.0,1,0,0,10,0,1,0,0,2,0,1,1,0,6,0,1,0,0,1,0,0,0,0,2,0,5,0,0,0,0,2,0,0,4,0,1,0,0,2,0
884.0,1.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,9.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,6.0,2197.0,0.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,9.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,9.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,6.0,2197.0,0,0,0,6,0,0,0,0,8,0,0,0,0,8,0,0,0,0,10,0,0,0,0,3,0,2,1,0,3,0,0,0,0,3,0,0,0,0,9,0
6016.0,1.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,4.0,6.0,2.0,0.0,3.0,11.0,2.0,0.0,4.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,12.0,1.0,6.0,3.0,5.0,2.0,8.0,2.0,9.0,2058.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,1.0,2.0,6.0,1.0,0.0,6.0,18.0,3.0,0.0,4.0,1.0,9.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,2.0,12.0,1.0,6.0,3.0,5.0,2.0,8.0,2.0,9.0,2058.0,0,1,0,4,0,0,1,0,1,0,0,2,0,3,0,0,1,0,5,0,0,1,0,4,0,0,1,0,5,0,0,2,0,5,0,0,1,0,1,0
