,yyyy,PerNo,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門
11580,2014,7065,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,2.0,6.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,8.0,1.0,8.0,8142.0
11581,2015,7065,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,8.0,1.0,8.0,8142.0
11582,2016,7065,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,8.0,2.0,8.0,8142.0
11583,2017,7065,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,3.0,0.0,1.0,8.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,8.0,2.0,8.0,8142.0
11584,2014,7066,1,1.0,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,15.0,1.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,11.0,10008.0
11585,2014,7067,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,8.0,14053.0
11586,2015,7067,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,1.0,6.0,2.0,0.0,4.0,8.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,7.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,8.0,14053.0
11587,2016,7067,0,1.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,1.0,6.0,0.0,3.0,3.0,9.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,9.0,5.0,7.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,8.0,14053.0
11588,2017,7067,0,1.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,3.0,3.0,7.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,7.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,8.0,14160.0
11589,2014,7070,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,1.0,0.0,1.0,4.0,6.0,1.0,0.0,2.0,5.0,7.0,0.0,0.0,2.0,1.0,2.0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,11.0,13065.0
11590,2015,7070,0,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,5.0,0.0,1.0,0.0,2.0,1.0,10.0,2.0,0.0,2.0,2.0,11.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,11.0,11182.0
11591,2016,7070,0,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,11.0,2.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,2.0,5.0,8.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,11.0,11182.0
11592,2017,7070,0,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,3.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,10.0,8.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,11.0,11182.0
11593,2015,7071,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,3.0,10.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,8.0,14040.0
11594,2016,7071,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,1.0,6.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,15.0,14040.0
11595,2017,7071,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,1.0,1.0,4.0,10.0,1.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,6.0,3.0,15.0,14040.0
11596,2014,7076,0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,6.0,0.0,2.0,4.0,10.0,2.0,0.0,4.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,3.0,6.0,2.0,12.0,1.0,5.0,3.0,5.0,3.0,6.0,0.0,9.0,2058.0
11597,2015,7076,0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,3.0,6.0,0.0,3.0,1.0,7.0,2.0,0.0,4.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,5.0,12.0,1.0,5.0,3.0,5.0,3.0,6.0,0.0,9.0,2058.0
11598,2016,7076,0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,2.0,7.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,12.0,1.0,6.0,3.0,5.0,3.0,6.0,0.0,9.0,2058.0
11599,2017,7076,0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,3.0,8.0,5.0,13.0,1.0,6.0,3.0,5.0,3.0,6.0,0.0,9.0,2029.0
11600,2014,7077,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,6.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,7.0,2.0,8.0,1.0,4.0,3.0,1.0,1.0,8.0,2.0,8.0,8126.0
11601,2015,7077,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,2.0,18.0,0.0,0.0,2.0,7.0,7.0,0.0,0.0,1.0,0.0,1.0,10.0,4.0,2.0,8.0,1.0,4.0,4.0,1.0,1.0,8.0,2.0,8.0,8126.0
11602,2016,7077,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,10.0,7.0,2.0,9.0,1.0,4.0,4.0,1.0,1.0,8.0,2.0,8.0,8126.0
11603,2017,7077,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,6.0,6.0,0.0,0.0,0.0,14.0,1.0,0.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,2.0,9.0,1.0,4.0,4.0,1.0,1.0,8.0,2.0,8.0,8126.0
11604,2014,7079,0,0.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,6.0,6.0,0.0,0.0,2.0,3.0,1.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,2.0,12.0,1.0,8.0,7.0,1.0,1.0,6.0,1.0,8.0,19043.0
11605,2015,7079,0,0.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,5.0,6.0,0.0,0.0,2.0,3.0,1.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,2.0,13.0,1.0,8.0,8.0,1.0,1.0,6.0,1.0,8.0,19043.0
11606,2015,7080,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,8.0,8012.0
11607,2016,7080,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,6.0,7.0,3.0,4.0,1.0,1.0,0.0,10.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,8.0,8012.0
11608,2016,7082,1,1.0,1.0,3.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,4.0,12.0,2.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,5.0,1.0,3.0,1.0,3.0,1.0,6.0,2.0,8.0,10011.0
11609,2014,7084,0,1.0,1.0,3.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,5.0,0.0,6.0,2.0,0.0,2.0,13.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,2.0,9.0,1.0,4.0,4.0,1.0,1.0,5.0,2.0,6.0,18025.0
11610,2015,7084,0,1.0,1.0,3.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,2.0,10.0,1.0,4.0,4.0,1.0,1.0,5.0,2.0,6.0,18025.0
11611,2016,7084,0,1.0,1.0,3.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,6.0,5.0,2.0,10.0,1.0,5.0,5.0,1.0,1.0,5.0,2.0,6.0,18025.0
11612,2017,7084,0,1.0,1.0,3.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,5.0,0.0,6.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,5.0,10.0,1.0,5.0,5.0,1.0,1.0,5.0,2.0,6.0,18025.0
11613,2014,7085,1,0.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,2.0,0.0,2.0,4.0,2.0,1.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,10011.0
11614,2016,7086,0,0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,2.0,8.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,13049.0
11615,2017,7086,0,0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,6.0,0.0,0.0,3.0,8.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,9.0,13049.0
11616,2017,7091,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,5.0,2.0,0.0,3.0,4.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,5.0,8.0,1.0,5.0,1.0,7.0,2.0,2.0,1.0,8.0,8028.0
11617,2014,7093,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,21.0,2.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,0.0,1.0,8.0,0.0,8.0,8157.0
11618,2015,7093,0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,1.0,6.0,0.0,0.0,1.0,19.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,0.0,1.0,8.0,0.0,8.0,8157.0
11619,2016,7093,0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,6.0,0.0,0.0,1.0,14.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,2.0,2.0,0.0,1.0,8.0,0.0,8.0,8157.0
11620,2017,7093,0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,1.0,6.0,3.0,0.0,1.0,7.0,1.0,0.0,1.0,4.0,7.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,2.0,2.0,0.0,1.0,8.0,0.0,8.0,8157.0
11621,2014,7095,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,5.0,3.0,6.0,0.0,0.0,2.0,11.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,7.0,0.0,6.0,1.0,1.0,4.0,7.0,2.0,3.0,2.0,3.0,2.0,5.0,0.0,8.0,14105.0
11622,2015,7095,0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,1.0,5.0,6.0,0.0,0.0,1.0,14.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,8.0,1.0,5.0,1.0,1.0,4.0,7.0,2.0,3.0,2.0,3.0,2.0,5.0,0.0,8.0,14105.0
11623,2016,7095,0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,5.0,1.0,6.0,3.0,0.0,1.0,9.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,6.0,0.0,3.0,2.0,1.0,4.0,8.0,2.0,4.0,2.0,3.0,2.0,5.0,0.0,8.0,14105.0
11624,2017,7095,0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,1.0,7.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,7.0,0.0,4.0,2.0,1.0,5.0,8.0,2.0,4.0,2.0,3.0,2.0,5.0,0.0,8.0,14105.0
11625,2014,7097,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,1.0,5.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,8.0,8139.0
11626,2014,7104,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,2.0,1.0,3.0,5.0,1.0,2.0,11.0,1.0,7.0,5.0,3.0,1.0,6.0,2.0,8.0,13168.0
11627,2015,7104,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,2.0,0.0,7.0,5.0,1.0,2.0,11.0,1.0,7.0,6.0,3.0,1.0,6.0,2.0,8.0,13168.0
11628,2016,7104,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,3.0,0.0,8.0,10.0,1.0,2.0,12.0,1.0,7.0,6.0,3.0,1.0,6.0,2.0,8.0,13168.0
11629,2017,7104,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,10.0,10.0,9.0,2.0,12.0,1.0,7.0,6.0,3.0,1.0,6.0,2.0,8.0,13168.0
11630,2014,7108,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,9.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,8.0,2.0,8.0,8074.0
11631,2015,7108,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,10.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,8.0,2.0,8.0,8074.0
11632,2016,7108,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,2.0,6.0,1.0,4.0,4.0,0.0,0.0,8.0,2.0,8.0,8074.0
11633,2017,7108,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,3.0,0.0,2.0,5.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0,10.0,1.0,5.0,7.0,1.0,4.0,4.0,0.0,0.0,8.0,2.0,8.0,8074.0
11634,2015,7110,0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,3.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,8.0,20054.0
11635,2016,7110,0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,8.0,20054.0
11636,2017,7110,0,1.0,1.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,8.0,18111.0
11637,2014,7111,0,1.0,1.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,5.0,1.0,0.0,2.0,80.0,0.0,0.0,5.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,10.0,1.0,5.0,4.0,3.0,3.0,3.0,1.0,9.0,16178.0
11638,2015,7111,0,1.0,1.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,5.0,1.0,1.0,2.0,90.0,0.0,0.0,5.0,4.0,9.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,10.0,1.0,5.0,4.0,3.0,3.0,3.0,1.0,9.0,16178.0
11639,2016,7111,0,1.0,1.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,1.0,5.0,1.0,0.0,3.0,84.0,0.0,0.0,6.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,2.0,11.0,1.0,6.0,4.0,3.0,3.0,3.0,1.0,9.0,16178.0
11640,2017,7111,0,1.0,1.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,5.0,1.0,0.0,2.0,56.0,0.0,0.0,6.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,2.0,11.0,1.0,6.0,4.0,3.0,3.0,3.0,1.0,9.0,16178.0
11641,2014,7113,0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,8.0,1.0,5.0,4.0,2.0,1.0,8.0,0.0,8.0,10011.0
11642,2015,7113,1,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,8.0,1.0,5.0,5.0,2.0,1.0,8.0,0.0,8.0,10011.0
11643,2014,7115,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,2.0,6.0,1.0,0.0,4.0,9.0,1.0,0.0,3.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,10.0,4.0,2.0,9.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,8.0,13168.0
11644,2015,7115,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,5.0,6.0,0.0,0.0,4.0,10.0,1.0,0.0,3.0,2.0,9.0,0.0,0.0,1.0,0.0,2.0,10.0,8.0,3.0,9.0,1.0,4.0,2.0,3.0,1.0,3.0,1.0,8.0,13084.0
11645,2016,7115,1,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,8.0,10.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,2.0,9.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,8.0,13084.0
11646,2014,7116,0,1.0,2.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,9.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,3.0,1.0,6.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,8.0,14193.0
11647,2015,7116,0,1.0,2.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,1.0,0.0,6.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,5.0,6.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,8.0,14193.0
11648,2016,7116,1,1.0,2.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,5.0,6.0,2.0,3.0,3.0,0.0,0.0,3.0,1.0,8.0,14193.0
11649,2014,7117,0,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,5.0,0.0,5.0,10.0,2.0,5.0,2.0,3.0,3.0,0.0,0.0,5.0,1.0,8.0,4010.0
11650,2015,7117,0,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,2.0,5.0,2.0,3.0,3.0,0.0,0.0,5.0,1.0,8.0,4010.0
11651,2016,7117,0,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,8.0,6.0,0.0,0.0,3.0,1.0,2.0,5.0,8.0,5.0,6.0,2.0,3.0,3.0,0.0,0.0,5.0,1.0,8.0,4010.0
11652,2017,7117,0,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,7.0,7.0,0.0,0.0,3.0,0.0,2.0,5.0,8.0,2.0,6.0,2.0,3.0,3.0,0.0,0.0,5.0,1.0,8.0,4010.0
11653,2014,7121,0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,3.0,6.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,2.0,6.0,1.0,3.0,2.0,2.0,1.0,6.0,0.0,9.0,16001.0
11654,2015,7121,0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,4.0,5.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,8.0,10.0,0.0,0.0,1.0,0.0,1.0,10.0,4.0,3.0,6.0,1.0,3.0,2.0,2.0,1.0,6.0,0.0,9.0,16001.0
11655,2016,7121,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,6.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,10.0,3.0,5.0,7.0,1.0,3.0,2.0,2.0,1.0,6.0,0.0,9.0,14067.0
